fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,11,AUGUST,70666924,CD3L,6 
2015,11,AUGUST,70770104,CD3L,24 
2015,11,AUGUST,70773504,CD3L,12 
2015,11,AUGUST,70777914,CD3L,(27)
2015,11,AUGUST,70777944,CD3L,12 
2015,11,AUGUST,74772543,CD3L,38 
2015,11,AUGUST,74773154,CD3L,18 
2015,11,AUGUST,74775714,CD3L,3 
2015,11,AUGUST,75770093,CD3L,72 
2015,11,AUGUST,76775094,CD3L,1 
2015,11,AUGUST,77115674,3L,120 
2015,11,AUGUST,77774214,CD3L,4 
2015,11,AUGUST,78770044,CD3L,16 
2015,11,AUGUST,79BL1080,3L,100 
2015,11,AUGUST,79BL7060,3L,16 
2015,11,AUGUST,79BL7840,3L,60 
2015,11,AUGUST,79NR2975,3L,179 
2015,11,AUGUST,80770101,CD3M,81 
2015,11,AUGUST,81BL0020,CD3L,5 
2015,11,AUGUST,81BL0600,CD3L,62 
2015,11,AUGUST,81BL1540,CD3L,6 
2015,11,AUGUST,81BL7140,CD3L,7 
2015,11,AUGUST,81CN0006,CD3L,1 
2015,11,AUGUST,81NR1456,CD3L,11 
2015,11,AUGUST,81NR3456,CD3L,4 
2015,11,AUGUST,81NR9696,CD3L,18 
2015,11,AUGUST,83109654,CD3L,1 
2015,11,AUGUST,83131696,CD3L,1 
2015,11,AUGUST,09770009,CD3D,6 
2015,11,AUGUST,09770537,CD3D,9 
2015,11,AUGUST,09772109,CD3D,1 
2015,11,AUGUST,10770901,CD3D,2 
2015,11,AUGUST,70119474,3L,672 
2015,11,AUGUST,70122304,3L,672 
2015,11,AUGUST,70123004,3L,336 
2015,11,AUGUST,70332204,CD3L,12 
2015,11,AUGUST,70332914,CD3L,6 
2015,11,AUGUST,70340544,CD3L,24 
2015,11,AUGUST,70341354,CD3L,12 
2015,11,AUGUST,70342694,CD3L,12 
2015,11,AUGUST,70343494,CD3L,12 
2015,11,AUGUST,70346194,CD3L,36 
2015,11,AUGUST,70347604,CD3L,12 
2015,11,AUGUST,70347674,CD3L,48 
2015,11,AUGUST,70350844,CD3L,18 
2015,11,AUGUST,70353594,CD3L,218 
2015,11,AUGUST,70354444,CD3L,156 
2015,11,AUGUST,70354464,CD3L,72 
2015,11,AUGUST,70354614,CD3L,36 
2015,11,AUGUST,70354782,CD3L,6 
2015,11,AUGUST,70356104,CD3L,48 
2015,11,AUGUST,70359634,CD3L,12 
2015,11,AUGUST,70440034,CD3L,60 
2015,11,AUGUST,70440176,CD3L,0 
2015,11,AUGUST,70440194,CD3L,6 
2015,11,AUGUST,70442404,CD3L,12 
2015,11,AUGUST,70442654,CD3L,24 
2015,11,AUGUST,70445904,CD3L,48 
2015,11,AUGUST,70447564,CD3L,4 
2015,11,AUGUST,70554234,CD3L,8 
2015,11,AUGUST,70558564,CD3L,12 
2015,11,AUGUST,70660514,CD3L,12 
2015,3,DECEMBER,70337864,CD3L,23 
2015,3,DECEMBER,70338614,CD3L,6 
2015,3,DECEMBER,70340025,CD3L,1 
2015,3,DECEMBER,70344034,CD3L,18 
2015,3,DECEMBER,70347284,CD3L,6 
2015,3,DECEMBER,70347734,CD3L,24 
2015,3,DECEMBER,70348864,CD3L,0 
2015,3,DECEMBER,70354594,CD3L,0 
2015,3,DECEMBER,70355154,CD3L,0 
2015,3,DECEMBER,70355894,CD3L,12 
2015,3,DECEMBER,70355984,CD3L,12 
2015,3,DECEMBER,70356164,CD3L,6 
2015,3,DECEMBER,70441004,CD3L,12 
2015,3,DECEMBER,70443524,CD3L,12 
2015,3,DECEMBER,70447234,CD3L,48 
2015,3,DECEMBER,70449534,CD3L,12 
2015,3,DECEMBER,70449584,CD3L,23 
2015,3,DECEMBER,70551794,CD3L,312 
2015,3,DECEMBER,70553304,CD3L,12 
2015,3,DECEMBER,70556104,CD3L,6 
2015,3,DECEMBER,70556324,CD3L,12 
2015,3,DECEMBER,70663614,CD3L,36 
2015,3,DECEMBER,70664796,CD3L,48 
2015,3,DECEMBER,73770014,CD3L,0 
2015,3,DECEMBER,73770064,CD3L,2 
2015,3,DECEMBER,74744043,3L,300 
2015,3,DECEMBER,74770163,CD3L,3 
2015,3,DECEMBER,74770334,CD3L,1 
2015,3,DECEMBER,74770414,CD3L,2 
2015,3,DECEMBER,74771053,CD3L,1 
2015,3,DECEMBER,74771154,CD3L,2 
2015,3,DECEMBER,74771194,CD3L,3 
2015,3,DECEMBER,74772264,CD3L,1 
2015,3,DECEMBER,74772654,CD3L,1 
2015,3,DECEMBER,74775474,CD3L,18 
2015,3,DECEMBER,75754503,3L,24 
2015,3,DECEMBER,75770003,CD3L,421 
2015,3,DECEMBER,75770323,CD3L,14 
2015,3,DECEMBER,78770103,CD3L,48 
2015,3,DECEMBER,78770203,CD3L,60 
2015,3,DECEMBER,78771254,CD3L,132 
2015,3,DECEMBER,78776383,CD3L,2 
2015,3,DECEMBER,79BL0420,3L,80 
2015,3,DECEMBER,79BL1270,3L,160 
2015,3,DECEMBER,81BL1430,CD3L,5 
2015,3,DECEMBER,81BL2060,CD3L,12 
2015,3,DECEMBER,81NR1896,CD3L,3 
2015,3,DECEMBER,81NR2626,CD3L,1 
2015,3,DECEMBER,81NR2646,CD3L,7 
2015,11,AUGUST,70663164,CD3L,48 
2015,11,AUGUST,70664754,CD3L,24 
2015,11,AUGUST,70772674,CD3L,36 
2015,11,AUGUST,70777404,CD3L,2 
2015,11,AUGUST,70778894,CD3L,3 
2015,11,AUGUST,72772048,CD3L,120 
2015,11,AUGUST,74770033,CD3L,0 
2015,11,AUGUST,74771914,CD3L,1 
2015,11,AUGUST,74775233,CD3L,104 
2015,11,AUGUST,74775274,CD3L,1 
2015,11,AUGUST,75770002,CD3L,9 
2015,11,AUGUST,76772084,CD3L,2 
2015,11,AUGUST,78770183,CD3L,12 
2015,11,AUGUST,78776083,CD3L,3 
2015,11,AUGUST,78776263,CD3L,8 
2015,11,AUGUST,79BL0040,3L,40 
2015,11,AUGUST,79CN0035,3L,50 
2015,11,AUGUST,79CN2096,3L,100 
2015,11,AUGUST,80807150,3D,0 
2015,11,AUGUST,81CN1486,CD3L,5 
2015,11,AUGUST,81NR2486,CD3L,25 
2015,11,AUGUST,81NR3746,CD3L,3 
2015,11,AUGUST,81NR5366,CD3L,4 
2015,11,AUGUST,81NR8056,CD3L,2 
2015,11,AUGUST,83108764,CD3L,3 
2015,11,AUGUST,83109294,CD3L,8 
2015,11,AUGUST,83109754,CD3L,1 
2015,11,AUGUST,83137963,CD3L,1 
2015,11,AUGUST,83138504,CD3L,1 
2015,11,AUGUST,83138614,CD3L,1 
2015,11,AUGUST,83745297,CD3L,5 
2015,3,DECEMBER,01770006,CD3P,199 
2015,11,AUGUST,07770250,CD3P,0 
2015,11,AUGUST,07771000,CD3P,1 
2015,11,AUGUST,07771000,CD3D,1 
2015,11,AUGUST,07771000,CD3D,1 
2015,11,AUGUST,09150903,3D,"1,140 "
2015,11,AUGUST,09770183,CD3D,5 
2015,11,AUGUST,09770227,CD3D,3 
2015,11,AUGUST,09771001,CD3D,0 
2015,11,AUGUST,10140022,3D,90 
2015,11,AUGUST,70111534,3L,12 
2015,11,AUGUST,70337144,CD3L,12 
2015,11,AUGUST,70338544,CD3L,24 
2015,11,AUGUST,70341084,CD3L,24 
2015,11,AUGUST,70341264,CD3L,4 
2015,11,AUGUST,70342054,CD3L,12 
2015,11,AUGUST,70344034,CD3L,5 
2015,11,AUGUST,07770113,CD3D,2 
2015,11,AUGUST,07771000,CD3D,4 
2015,11,AUGUST,07770112,CD3D,3 
2015,3,DECEMBER,10130034,3D,"2,320 "
2015,3,DECEMBER,10140014,3D,"1,151 "
2015,3,DECEMBER,70110244,3L,228 
2015,3,DECEMBER,70115124,3L,24 
2015,3,DECEMBER,70116002,3L,852 
2015,3,DECEMBER,70128494,3L,672 
2015,3,DECEMBER,70331534,CD3L,6 
2015,3,DECEMBER,70338894,CD3L,12 
2015,3,DECEMBER,70342044,CD3L,12 
2015,3,DECEMBER,70342624,CD3L,0 
2015,3,DECEMBER,70344064,CD3L,24 
2015,3,DECEMBER,70344554,CD3L,18 
2015,3,DECEMBER,70344794,CD3L,12 
2015,3,DECEMBER,70345664,CD3L,204 
2015,3,DECEMBER,70346734,CD3L,0 
2015,3,DECEMBER,70350474,CD3L,24 
2015,3,DECEMBER,70352634,CD3L,12 
2015,3,DECEMBER,70353344,CD3L,36 
2015,3,DECEMBER,70354274,CD3L,6 
2015,3,DECEMBER,70354354,CD3L,24 
2015,3,DECEMBER,70354464,CD3L,252 
2015,3,DECEMBER,70354484,CD3L,48 
2015,3,DECEMBER,70354644,CD3L,12 
2015,3,DECEMBER,70354804,CD3L,12 
2015,3,DECEMBER,70354934,CD3L,24 
2015,3,DECEMBER,70440064,CD3L,24 
2015,3,DECEMBER,70440266,CD3L,372 
2015,3,DECEMBER,70447624,CD3L,48 
2015,3,DECEMBER,70449814,CD3L,24 
2015,3,DECEMBER,70552084,CD3L,12 
2015,3,DECEMBER,70662814,CD3L,19 
2015,3,DECEMBER,70771714,CD3L,12 
2015,3,DECEMBER,70779384,CD3L,87 
2015,3,DECEMBER,71770023,CD3L,41 
2015,3,DECEMBER,71773214,CD3L,3 
2015,3,DECEMBER,72772048,CD3L,120 
2015,3,DECEMBER,74740054,3L,84 
2015,3,DECEMBER,74740264,3L,324 
2015,3,DECEMBER,74740304,3L,72 
2015,3,DECEMBER,74741783,3L,240 
2015,3,DECEMBER,74743133,3L,528 
2015,3,DECEMBER,74770374,CD3L,66 
2015,3,DECEMBER,74772193,CD3L,2 
2015,3,DECEMBER,74775294,CD3L,1 
2015,3,DECEMBER,78776273,CD3L,7 
2015,3,DECEMBER,78780006,3L,600 
2015,3,DECEMBER,04771000,CD3P,4 
2015,3,DECEMBER,04771003,CD3P,8 
2015,3,DECEMBER,05174002,3P,"1,935 "
2015,3,DECEMBER,06110030,3D,6 
2015,3,DECEMBER,06110147,3D,16 
2015,3,DECEMBER,06136031,3D,360 
2015,3,DECEMBER,06140094,3D,60 
2015,3,DECEMBER,06140209,3D,84 
2015,3,DECEMBER,06142013,3D,108 
2015,3,DECEMBER,06150010,3D,50 
2015,3,DECEMBER,06150034,3D,10 
2015,3,DECEMBER,06159191,3D,40 
2015,3,DECEMBER,06160128,3D,280 
2015,3,DECEMBER,06160599,3D,756 
2015,3,DECEMBER,06167004,3D,20 
2015,3,DECEMBER,06770308,CD3D,1 
2015,3,DECEMBER,06770399,CD3D,13 
2015,3,DECEMBER,06770539,CD3D,22 
2015,3,DECEMBER,06771000,CD3P,5 
2015,3,DECEMBER,06771000,CD3D,14 
2015,3,DECEMBER,06771000,CD3D,0 
2015,3,DECEMBER,06771000,CD3D,3 
2015,3,DECEMBER,06771000,CD3P,3 
2015,11,AUGUST,09150918,3D,417 
2015,11,AUGUST,09770538,CD3D,5 
2015,11,AUGUST,09771322,CD3D,5 
2015,11,AUGUST,10140032,3D,224 
2015,11,AUGUST,70111347,3L,"1,200 "
2015,11,AUGUST,70332114,CD3L,12 
2015,11,AUGUST,70344244,CD3L,2 
2015,11,AUGUST,70344824,CD3L,6 
2015,11,AUGUST,70345174,CD3L,24 
2015,11,AUGUST,70345644,CD3L,6 
2015,11,AUGUST,70348504,CD3L,90 
2015,11,AUGUST,70349064,CD3L,24 
2015,11,AUGUST,70352884,CD3L,12 
2015,11,AUGUST,70353204,CD3L,2 
2015,11,AUGUST,70353804,CD3L,12 
2015,11,AUGUST,70357534,CD3L,60 
2015,11,AUGUST,70558436,CD3L,3 
2015,11,AUGUST,70660264,CD3L,48 
2015,11,AUGUST,70662504,CD3L,36 
2015,11,AUGUST,70662514,CD3L,56 
2015,11,AUGUST,70776935,CD3L,12 
2015,11,AUGUST,70776994,CD3L,37 
2015,11,AUGUST,70777294,CD3L,12 
2015,11,AUGUST,70777904,CD3L,36 
2015,11,AUGUST,70779004,CD3L,12 
2015,11,AUGUST,70779334,CD3L,2 
2015,11,AUGUST,71770023,CD3L,33 
2015,11,AUGUST,71772153,CD3L,9 
2015,11,AUGUST,72772113,CD3L,12 
2015,11,AUGUST,73733536,3L,600 
2015,11,AUGUST,06779339,CD3D,3 
2015,11,AUGUST,07770015,CD3D,9 
2015,11,AUGUST,09120106,3D,20 
2015,11,AUGUST,09150352,3D,120 
2015,11,AUGUST,09160058,3D,"296,400 "
2015,11,AUGUST,09770405,CD3D,3 
2015,11,AUGUST,09771002,CD3D,1 
2015,11,AUGUST,10770130,CD3D,20 
2015,11,AUGUST,70332654,CD3L,6 
2015,11,AUGUST,70333014,CD3L,6 
2015,11,AUGUST,70338984,CD3L,24 
2015,11,AUGUST,70346124,CD3L,36 
2015,11,AUGUST,70348514,CD3L,24 
2015,11,AUGUST,70349794,CD3L,24 
2015,11,AUGUST,70352303,CD3L,132 
2015,11,AUGUST,70352584,CD3L,12 
2015,11,AUGUST,70354804,CD3L,12 
2015,11,AUGUST,70357224,CD3L,24 
2015,11,AUGUST,70444394,CD3L,12 
2015,11,AUGUST,70448034,CD3L,12 
2015,11,AUGUST,70449534,CD3L,18 
2015,11,AUGUST,70449594,CD3L,24 
2015,11,AUGUST,70449624,CD3L,12 
2015,11,AUGUST,70669864,CD3L,12 
2015,11,AUGUST,70774014,CD3L,75 
2015,11,AUGUST,70774024,CD3L,0 
2015,11,AUGUST,70777184,CD3L,54 
2015,11,AUGUST,74771154,CD3L,3 
2015,11,AUGUST,74775474,CD3L,12 
2015,11,AUGUST,77115692,3L,360 
2015,11,AUGUST,78770103,CD3L,24 
2015,11,AUGUST,78770404,CD3L,6 
2015,11,AUGUST,78778013,CD3L,1 
2015,11,AUGUST,78786173,3L,60 
2015,11,AUGUST,79NR0386,3L,200 
2015,11,AUGUST,79NR7797,3L,500 
2015,11,AUGUST,79PKCN36,3L,500 
2015,11,AUGUST,81BL0410,CD3L,6 
2015,11,AUGUST,81BL1430,CD3L,5 
2015,3,DECEMBER,73770114,CD3L,3 
2015,3,DECEMBER,02771001,CD3P,88 
2015,3,DECEMBER,04110011,3P,180 
2015,3,DECEMBER,04120016,3P,288 
2015,3,DECEMBER,04120075,3P,960 
2015,3,DECEMBER,04771000,CD3P,1 
2015,3,DECEMBER,04771000,CD3P,24 
2015,3,DECEMBER,04771003,CD3P,1 
2015,3,DECEMBER,04772847,CD3P,2 
2015,3,DECEMBER,04120020,3P,418 
2015,3,DECEMBER,04120064,3P,50 
2015,3,DECEMBER,04126039,3P,720 
2015,3,DECEMBER,04771000,CD3P,2 
2015,3,DECEMBER,04771000,CD3P,1 
2015,3,DECEMBER,04771000,CD3P,21 
2015,3,DECEMBER,04771003,CD3P,1 
2015,3,DECEMBER,05173012,3P,"3,199 "
2015,3,DECEMBER,05174010,3P,"7,020 "
2015,3,DECEMBER,06110098,3D,12 
2015,3,DECEMBER,06120015,3D,64 
2015,3,DECEMBER,06150029,3D,550 
2015,3,DECEMBER,06159171,3D,400 
2015,3,DECEMBER,06159178,3D,"1,650 "
2015,3,DECEMBER,06159181,3D,100 
2015,3,DECEMBER,04771000,CD3P,1 
2015,3,DECEMBER,04771000,CD3P,4 
2015,3,DECEMBER,04771000,CD3P,1 
2015,3,DECEMBER,04771002,CD3P,2 
2015,3,DECEMBER,04771003,CD3P,1 
2015,3,DECEMBER,04771003,CD3P,0 
2015,3,DECEMBER,04772821,CD3P,9 
2015,3,DECEMBER,05110039,3P,584 
2015,3,DECEMBER,05130008,3P,"2,280 "
2015,3,DECEMBER,05140018,3P,420 
2015,3,DECEMBER,05171001,3P,"4,455 "
2015,3,DECEMBER,06130005,3D,336 
2015,3,DECEMBER,06130019,3D,392 
2015,3,DECEMBER,06140028,3D,520 
2015,3,DECEMBER,06150033,3D,110 
2015,3,DECEMBER,06160053,3D,70 
2015,3,DECEMBER,06771000,CD3P,24 
2015,3,DECEMBER,06771000,CD3P,150 
2015,3,DECEMBER,06771000,CD3P,40 
2015,3,DECEMBER,06771000,CD3D,2 
2015,3,DECEMBER,06771000,CD3D,2 
2015,3,DECEMBER,06771000,CD3P,2 
2015,3,DECEMBER,06771000,CD3D,21 
2015,3,DECEMBER,06771000,CD3D,15 
2015,3,DECEMBER,06771000,CD3D,2 
2015,3,DECEMBER,06771002,CD3D,4 
2015,3,DECEMBER,06771002,CD3D,4 
2015,3,DECEMBER,06771002,CD3D,6 
2015,3,DECEMBER,06771521,CD3D,2 
2015,3,DECEMBER,06771674,CD3D,10 
2015,3,DECEMBER,06771998,CD3D,12 
2015,3,DECEMBER,06772147,CD3D,2 
2015,3,DECEMBER,06772160,CD3D,6 
2015,3,DECEMBER,06775483,CD3D,119 
2015,3,DECEMBER,06776184,CD3D,80 
2015,3,DECEMBER,06776832,CD3D,35 
2015,3,DECEMBER,06778596,CD3D,20 
2015,3,DECEMBER,06778621,CD3D,2 
2015,3,DECEMBER,06779020,CD3D,4 
2015,3,DECEMBER,06779022,CD3D,1 
2015,3,DECEMBER,06779324,CD3D,4 
2015,11,AUGUST,09150951,3D,534 
2015,11,AUGUST,10110220,3D,72 
2015,11,AUGUST,70120344,3L,240 
2015,11,AUGUST,70121314,3L,60 
2015,11,AUGUST,70330384,CD3L,0 
2015,11,AUGUST,70339994,CD3L,30 
2015,11,AUGUST,70341324,CD3L,12 
2015,11,AUGUST,70343804,CD3L,36 
2015,11,AUGUST,70343884,CD3L,12 
2015,11,AUGUST,70347944,CD3L,6 
2015,11,AUGUST,70352044,CD3L,24 
2015,11,AUGUST,70352603,CD3L,3 
2015,11,AUGUST,70771284,CD3L,5 
2015,11,AUGUST,70779384,CD3L,131 
2015,11,AUGUST,70779924,CD3L,324 
2015,11,AUGUST,71772183,CD3L,3 
2015,11,AUGUST,74771534,CD3L,0 
2015,11,AUGUST,74775244,CD3L,1 
2015,11,AUGUST,75754513,3L,528 
2015,11,AUGUST,75770083,CD3L,2 
2015,11,AUGUST,75770103,CD3L,6 
2015,11,AUGUST,75770144,CD3L,6 
2015,11,AUGUST,78770224,CD3L,6 
2015,11,AUGUST,78776023,CD3L,4 
2015,11,AUGUST,78786293,3L,528 
2015,11,AUGUST,79NR6055,3L,250 
2015,11,AUGUST,79NR7936,3L,100 
2015,11,AUGUST,79NR9446,3L,200 
2015,11,AUGUST,80770043,CD3M,1 
2015,11,AUGUST,80807564,3D,24 
2015,11,AUGUST,81BL1550,CD3L,6 
2015,11,AUGUST,81CN0746,CD3L,1 
2015,11,AUGUST,81NR1976,CD3L,53 
2015,11,AUGUST,81NR1986,CD3L,8 
2015,11,AUGUST,81NR2566,CD3L,26 
2015,11,AUGUST,81NR3506,CD3L,2 
2015,11,AUGUST,81NR7257,CD3L,1 
2015,11,AUGUST,83133314,CD3L,1 
2015,11,AUGUST,83137804,CD3L,2 
2015,11,AUGUST,83137954,CD3L,1 
2015,11,AUGUST,83745227,CD3L,0 
2015,3,DECEMBER,02127010,3P,"19,992 "
2015,3,DECEMBER,78781213,3L,180 
2015,3,DECEMBER,78786096,3L,48 
2015,3,DECEMBER,79BL0990,3L,36 
2015,3,DECEMBER,79BL7840,3L,90 
2015,3,DECEMBER,80777794,CD3M,2 
2015,3,DECEMBER,80777901,CD3M,3 
2015,3,DECEMBER,80778010,CD3M,50 
2015,3,DECEMBER,81BL0110,CD3L,29 
2015,3,DECEMBER,81BL0660,CD3L,4 
2015,3,DECEMBER,81CN2386,CD3L,95 
2015,3,DECEMBER,81NR1956,CD3L,28 
2015,3,DECEMBER,81NR2196,CD3L,27 
2015,3,DECEMBER,81NR2846,CD3L,9 
2015,3,DECEMBER,81NR3306,CD3L,11 
2015,3,DECEMBER,81NR3496,CD3L,29 
2015,3,DECEMBER,81NR8046,CD3L,16 
2015,3,DECEMBER,81NR9387,CD3L,26 
2015,3,DECEMBER,83109284,CD3L,9 
2015,3,DECEMBER,83134784,CD3L,192 
2015,3,DECEMBER,83136424,CD3L,2 
2015,3,DECEMBER,83137943,CD3L,1 
2015,3,DECEMBER,83138514,CD3L,2 
2015,3,DECEMBER,83745006,CD3L,0 
2015,3,DECEMBER,83780016,CD3L,2 
2015,5,FEBRUARY,04120028,3P,135 
2015,5,FEBRUARY,04125036,3P,500 
2015,5,FEBRUARY,04771002,CD3P,2 
2015,5,FEBRUARY,04771002,CD3P,2 
2015,11,AUGUST,05170000,3P,"3,071 "
2015,11,AUGUST,05170006,3P,720 
2015,11,AUGUST,06110143,3D,80 
2015,11,AUGUST,06120015,3D,16 
2015,11,AUGUST,06142003,3D,40 
2015,11,AUGUST,06157000,3D,12 
2015,11,AUGUST,06159181,3D,150 
2015,11,AUGUST,06160092,3D,144 
2015,11,AUGUST,06160094,3D,96 
2015,11,AUGUST,06160338,3D,"2,052 "
2015,11,AUGUST,06160543,3D,384 
2015,11,AUGUST,06161648,3D,300 
2015,11,AUGUST,06164410,3D,8 
2015,11,AUGUST,06166006,3D,380 
2015,11,AUGUST,06167322,3D,540 
2015,11,AUGUST,06168080,3D,15 
2015,11,AUGUST,06169937,3D,224 
2015,11,AUGUST,06770351,CD3D,2 
2015,11,AUGUST,06770677,CD3D,2 
2015,11,AUGUST,06770820,CD3D,4 
2015,11,AUGUST,06771000,CD3D,0 
2015,11,AUGUST,06771000,CD3D,1 
2015,11,AUGUST,06771000,CD3D,2 
2015,11,AUGUST,06771000,CD3D,0 
2015,11,AUGUST,06771002,CD3P,3 
2015,11,AUGUST,06771002,CD3P,1 
2015,11,AUGUST,06771079,CD3D,3 
2015,11,AUGUST,06771275,CD3D,6 
2015,11,AUGUST,06771539,CD3P,18 
2015,11,AUGUST,06771645,CD3D,2 
2015,11,AUGUST,06772275,CD3D,30 
2015,11,AUGUST,06772369,CD3D,2 
2015,11,AUGUST,06775305,CD3P,3 
2015,11,AUGUST,06775418,CD3D,24 
2015,11,AUGUST,06776920,CD3D,3 
2015,11,AUGUST,74770454,CD3L,1 
2015,11,AUGUST,74772024,CD3L,1 
2015,11,AUGUST,75774844,CD3L,1 
2015,11,AUGUST,76772074,CD3L,1 
2015,11,AUGUST,77770194,CD3L,8 
2015,11,AUGUST,78770904,CD3L,24 
2015,11,AUGUST,78771384,CD3L,14 
2015,11,AUGUST,78771394,CD3L,4 
2015,11,AUGUST,78772024,CD3L,12 
2015,11,AUGUST,79BL0060,3L,24 
2015,11,AUGUST,79BL0990,3L,30 
2015,11,AUGUST,79CN0065,3L,300 
2015,11,AUGUST,79CN2025,3L,350 
2015,11,AUGUST,79NR0025,3L,100 
2015,11,AUGUST,79NR2576,3L,50 
2015,11,AUGUST,81BL1480,CD3L,8 
2015,11,AUGUST,81BL1720,CD3L,2 
2015,11,AUGUST,81BL2370,CD3L,4 
2015,11,AUGUST,81BL7960,CD3L,5 
2015,11,AUGUST,81BL8000,CD3L,9 
2015,11,AUGUST,81CN0796,CD3L,0 
2015,11,AUGUST,81NR2916,CD3L,30 
2015,11,AUGUST,81NR3726,CD3L,22 
2015,11,AUGUST,81NR7946,CD3L,3 
2015,11,AUGUST,83109184,CD3L,18 
2015,11,AUGUST,83109444,CD3L,7 
2015,11,AUGUST,83133304,CD3L,9 
2015,11,AUGUST,83134904,CD3L,96 
2015,11,AUGUST,83138114,CD3L,7 
2015,11,AUGUST,83138474,CD3L,2 
2015,11,AUGUST,83738048,CD3L,4 
2015,3,DECEMBER,02770005,CD3P,"1,546 "
2015,3,DECEMBER,02770006,CD3P,"7,320 "
2015,3,DECEMBER,02770081,CD3P,860 
2015,3,DECEMBER,02771001,CD3P,15 
2015,11,AUGUST,09771000,CD3D,0 
2015,11,AUGUST,10120037,3D,5 
2015,11,AUGUST,70110004,3L,336 
2015,11,AUGUST,70110021,3L,432 
2015,11,AUGUST,70119484,3L,672 
2015,11,AUGUST,70128464,3L,672 
2015,11,AUGUST,70330256,CD3L,12 
2015,11,AUGUST,70332214,CD3L,12 
2015,11,AUGUST,70332784,CD3L,48 
2015,11,AUGUST,70341074,CD3L,12 
2015,11,AUGUST,70342154,CD3L,12 
2015,11,AUGUST,70343634,CD3L,3 
2015,11,AUGUST,70346114,CD3L,36 
2015,11,AUGUST,70347004,CD3L,60 
2015,11,AUGUST,70350704,CD3L,36 
2015,11,AUGUST,70350894,CD3L,12 
2015,11,AUGUST,70351144,CD3L,12 
2015,11,AUGUST,70351814,CD3L,6 
2015,11,AUGUST,70353164,CD3L,12 
2015,11,AUGUST,70353934,CD3L,12 
2015,11,AUGUST,70355694,CD3L,36 
2015,11,AUGUST,70356264,CD3L,12 
2015,11,AUGUST,70358504,CD3L,0 
2015,11,AUGUST,70359644,CD3L,12 
2015,11,AUGUST,70359654,CD3L,12 
2015,11,AUGUST,70359684,CD3L,12 
2015,11,AUGUST,70448194,CD3L,18 
2015,11,AUGUST,70449224,CD3L,0 
2015,11,AUGUST,70449804,CD3L,24 
2015,11,AUGUST,70550834,CD3L,13 
2015,11,AUGUST,70551794,CD3L,156 
2015,11,AUGUST,70554414,CD3L,78 
2015,11,AUGUST,70554714,CD3L,36 
2015,11,AUGUST,70558744,CD3L,2 
2015,11,AUGUST,70558904,CD3L,12 
2015,11,AUGUST,70660694,CD3L,25 
2015,11,AUGUST,70661184,CD3L,12 
2015,3,DECEMBER,06777778,CD3D,"2,751 "
2015,3,DECEMBER,06778644,CD3D,1 
2015,3,DECEMBER,06779126,CD3D,4 
2015,3,DECEMBER,06779961,CD3P,12 
2015,3,DECEMBER,07770001,CD3D,19 
2015,3,DECEMBER,07771000,CD3P,3 
2015,5,FEBRUARY,04771000,CD3P,0 
2015,5,FEBRUARY,04771000,CD3P,30 
2015,5,FEBRUARY,04771000,CD3P,4 
2015,5,FEBRUARY,04771003,CD3P,2 
2015,5,FEBRUARY,05174002,3P,495 
2015,5,FEBRUARY,05174012,3P,75 
2015,5,FEBRUARY,06110147,3D,48 
2015,5,FEBRUARY,06160077,3D,600 
2015,5,FEBRUARY,06160078,3D,50 
2015,5,FEBRUARY,06160180,3D,40 
2015,5,FEBRUARY,06160543,3D,288 
2015,5,FEBRUARY,06160562,3D,140 
2015,5,FEBRUARY,06770399,CD3D,5 
2015,5,FEBRUARY,06771000,CD3P,6 
2015,5,FEBRUARY,06771000,CD3D,3 
2015,5,FEBRUARY,06771001,CD3D,11 
2015,5,FEBRUARY,06771002,CD3D,6 
2015,5,FEBRUARY,06771002,CD3D,3 
2015,5,FEBRUARY,06771521,CD3D,1 
2015,5,FEBRUARY,06776666,CD3D,1 
2015,5,FEBRUARY,06778621,CD3D,1 
2015,3,DECEMBER,81NR3146,CD3L,2 
2015,3,DECEMBER,81NR3156,CD3L,0 
2015,3,DECEMBER,83100133,CD3L,5 
2015,3,DECEMBER,83106414,CD3L,12 
2015,3,DECEMBER,83108774,CD3L,22 
2015,3,DECEMBER,83109434,CD3L,2 
2015,3,DECEMBER,83109504,CD3L,2 
2015,3,DECEMBER,83137844,CD3L,1 
2015,3,DECEMBER,83744996,CD3L,1 
2015,5,FEBRUARY,02115043,3P,"6,397 "
2015,5,FEBRUARY,04772811,CD3P,10 
2015,5,FEBRUARY,05110007,3P,903 
2015,5,FEBRUARY,05172009,3P,45 
2015,3,DECEMBER,04126026,3P,260 
2015,3,DECEMBER,04771000,CD3P,2 
2015,3,DECEMBER,04771000,CD3P,1 
2015,3,DECEMBER,04771000,CD3P,30 
2015,3,DECEMBER,04771000,CD3P,10 
2015,3,DECEMBER,04771000,CD3P,2 
2015,3,DECEMBER,04771002,CD3P,62 
2015,3,DECEMBER,04771003,CD3P,2 
2015,3,DECEMBER,04771003,CD3P,0 
2015,3,DECEMBER,06110140,3D,264 
2015,3,DECEMBER,06140009,3D,"1,600 "
2015,3,DECEMBER,06148019,3D,360 
2015,3,DECEMBER,06158012,3D,"1,000 "
